,T,Po,P,U,DD,Ff,ff3,Td,Measured & upscaled [MW],Monitored Capacity [MW],power
2015-06-02 04:00:00,0.4,769.5,770.4,75.0,7.0,12.0,18.0,-3.5,335.03,513.0800000000003,0.6529780930848986
2015-06-02 05:00:00,0.5,769.6,770.5,74.0,7.0,12.0,17.0,-3.6,315.82,513.0800000000003,0.6155375380057687
2015-06-02 06:00:00,0.6,769.9,770.8,77.0,7.0,12.0,16.0,-3.0,345.1,513.0800000000003,0.672604662041007
2015-06-02 07:00:00,0.6,769.9,770.8,78.0,7.0,11.0,18.0,-2.8,392.11,513.0800000000003,0.7642278007328288
2015-06-02 08:00:00,0.1,770.0,771.0,83.0,7.0,11.0,16.0,-2.5,391.57,513.0800000000003,0.7631753332813592
2015-06-02 09:00:00,0.1,770.2,771.1,79.0,7.0,12.0,18.0,-3.2,408.81,513.0800000000003,0.7967763311764243
2015-06-02 10:00:00,0.7,770.4,771.3,75.0,7.0,12.0,18.0,-3.3,398.49,513.0800000000003,0.7766625087705618
2015-06-02 11:00:00,1.3,770.6,771.5,71.0,7.0,10.0,16.0,-3.4,392.02,513.0800000000003,0.7640523894909171
2015-06-02 12:00:00,1.5,770.9,771.8,70.0,7.0,10.0,16.0,-3.5,379.09,513.0800000000003,0.7388516410696183
2015-06-02 13:00:00,1.6,770.7,771.6,68.0,7.0,11.0,18.0,-3.7,376.13,513.0800000000003,0.733082560224526
2015-06-02 14:00:00,2.0,770.4,771.3,67.0,7.0,12.0,16.0,-3.5,391.71,513.0800000000003,0.7634481952132217
2015-06-02 15:00:00,2.8,770.4,771.3,66.0,7.0,11.0,16.0,-3.0,409.19,513.0800000000003,0.797516956420051
2015-06-02 16:00:00,2.9,770.6,771.5,67.0,7.0,11.0,16.0,-2.7,401.53,513.0800000000003,0.7825875107195754
2015-06-02 17:00:00,3.0,770.6,771.5,66.0,7.0,11.0,16.0,-2.8,413.69,513.0800000000003,0.8062875185156306
2015-06-02 18:00:00,2.7,771.0,771.9,68.0,7.0,11.0,16.0,-2.7,392.33,513.0800000000003,0.7646565837686127
2015-06-02 19:00:00,2.2,771.6,772.5,68.0,7.0,10.0,16.0,-3.2,351.2,513.0800000000003,0.6844936462150149
2015-06-02 20:00:00,2.0,771.8,772.7,72.0,7.0,10.0,14.0,-2.6,344.87,513.0800000000003,0.6721563888672328
2015-06-02 21:00:00,1.7,772.1,773.1,72.0,7.0,11.0,15.0,-2.9,318.67,513.0800000000003,0.6210922273329692
2015-06-02 22:00:00,1.5,772.7,773.6,73.0,7.0,9.0,15.0,-2.9,332.45,513.0800000000003,0.647949637483433
2015-06-02 23:00:00,1.5,772.9,773.8,74.0,7.0,9.0,13.0,-2.6,339.37,513.0800000000003,0.6614368129726355
2015-06-03 00:00:00,5.4,777.2,778.1,84.0,15.0,4.0,6.0,2.8,329.6,513.0800000000003,0.6423949481562327
2015-06-03 01:00:00,5.2,777.0,777.9,85.0,15.0,4.0,8.0,2.8,306.16,513.0800000000003,0.5967100647072578
2015-06-03 02:00:00,5.2,776.8,777.7,91.0,15.0,4.0,6.0,3.8,293.64,513.0800000000003,0.5723084119435562
2015-06-03 03:00:00,5.5,776.8,777.7,92.0,13.0,3.0,6.0,4.3,325.26,513.0800000000003,0.6339362282684958
2015-06-03 04:00:00,6.0,776.8,777.7,93.0,13.0,3.0,6.0,4.9,270.24,513.0800000000003,0.5267014890465422
2015-06-03 05:00:00,5.6,776.8,777.7,94.0,15.0,3.0,4.0,4.7,212.92,513.0800000000003,0.4149840180868478
2015-06-03 06:00:00,6.3,776.6,777.5,88.0,13.0,3.0,6.0,4.4,184.14,513.0800000000003,0.35889140095111854
2015-06-03 07:00:00,6.6,776.5,777.4,85.0,13.0,2.0,6.0,4.3,201.29,513.0800000000003,0.392316987604272
2015-06-03 08:00:00,6.8,776.5,777.4,83.0,13.0,3.0,6.0,4.0,214.06,513.0800000000003,0.417205893817728
2015-06-03 09:00:00,6.7,776.7,777.6,76.0,13.0,4.0,6.0,2.7,220.57,513.0800000000003,0.4298939736493332
2015-06-03 10:00:00,6.8,776.8,777.7,85.0,15.0,3.0,6.0,4.4,246.19,513.0800000000003,0.4798277071801666
2015-06-03 11:00:00,7.7,777.0,777.9,73.0,5.0,6.0,8.0,3.1,222.99,513.0800000000003,0.4346105870429561
2015-06-03 12:00:00,7.9,776.3,777.2,68.0,13.0,6.0,8.0,2.3,215.75,513.0800000000003,0.42049972713806794
2015-06-03 13:00:00,8.8,775.9,776.8,60.0,5.0,6.0,9.0,1.4,186.18,513.0800000000003,0.36286738910111466
2015-06-03 14:00:00,8.5,775.4,776.2,67.0,5.0,5.0,9.0,2.7,172.28,513.0800000000003,0.33577609729476865
2015-06-03 15:00:00,8.9,775.0,775.9,67.0,5.0,4.0,6.0,3.1,118.87,513.0800000000003,0.23167927028923355
2015-06-03 16:00:00,8.9,774.8,775.7,72.0,3.0,4.0,9.0,4.0,96.44,513.0800000000003,0.1879628907772666
2015-06-03 17:00:00,8.3,774.5,775.4,82.0,5.0,4.0,7.0,5.4,60.46,513.0800000000003,0.11783737428860991
2015-06-03 18:00:00,8.1,774.2,775.1,81.0,5.0,4.0,7.0,5.0,39.93,513.0800000000003,0.0778241209947766
2015-06-03 19:00:00,8.6,773.6,774.4,76.0,15.0,5.0,9.0,4.5,32.91,513.0800000000003,0.06414204412567237
2015-06-03 20:00:00,7.7,773.8,774.7,77.0,15.0,4.0,8.0,3.9,24.48,513.0800000000003,0.0477118577999532
2015-06-03 21:00:00,7.6,773.8,774.7,78.0,15.0,5.0,7.0,3.9,16.61,513.0800000000003,0.03237311920168393
2015-06-03 22:00:00,7.1,773.5,774.4,81.0,11.0,6.0,8.0,4.0,11.85,513.0800000000003,0.0230958135183597
2015-06-03 23:00:00,6.9,773.4,774.3,82.0,11.0,7.0,9.0,4.0,8.77,513.0800000000003,0.017092851017385193
2015-06-04 00:00:00,6.3,770.7,771.6,80.0,9.0,2.0,5.0,3.0,7.49,513.0800000000003,0.014598113354642544
2015-06-04 01:00:00,6.1,770.7,771.6,80.0,9.0,2.0,3.0,2.8,13.17,513.0800000000003,0.025668511733063056
2015-06-04 02:00:00,5.4,770.9,771.8,80.0,6.0,2.0,7.0,2.1,15.54,513.0800000000003,0.030287674436734996
2015-06-04 03:00:00,5.5,771.0,771.9,82.0,6.0,2.0,3.0,2.7,17.76,513.0800000000003,0.034614485070554285
2015-06-04 04:00:00,5.0,770.9,771.8,83.0,8.0,2.0,2.0,2.3,15.78,513.0800000000003,0.030755437748499242
2015-06-04 05:00:00,4.7,770.8,771.7,86.0,13.0,1.0,3.0,2.6,14.29,513.0800000000003,0.027851407187962876
2015-06-04 06:00:00,4.7,770.6,771.5,91.0,3.0,2.0,3.0,3.3,22.16,513.0800000000003,0.04319014578623214
2015-06-04 07:00:00,6.5,770.7,771.6,82.0,3.0,3.0,5.0,3.6,31.64,513.0800000000003,0.0616667966009199
2015-06-04 08:00:00,7.2,770.9,771.8,82.0,3.0,4.0,6.0,4.3,23.99,513.0800000000003,0.04675684103843453
2015-06-04 09:00:00,7.6,771.1,772.0,84.0,3.0,4.0,6.0,5.0,8.51,513.0800000000003,0.016586107429640593
2015-06-04 10:00:00,8.1,771.1,772.0,83.0,3.0,5.0,7.0,5.3,7.83,513.0800000000003,0.01526077804630856
2015-06-04 11:00:00,8.9,771.1,772.0,83.0,8.0,5.0,8.0,6.1,13.72,513.0800000000003,0.02674046932252279
2015-06-04 13:00:00,7.3,771.9,772.8,93.0,9.0,6.0,8.0,6.3,17.67,513.0800000000003,0.03443907382864269
2015-06-04 14:00:00,7.5,772.0,772.9,93.0,9.0,7.0,8.0,6.4,23.26,513.0800000000003,0.045334060965151614
2015-06-04 15:00:00,7.4,772.2,773.1,92.0,9.0,6.0,9.0,6.2,26.64,513.0800000000003,0.05192172760583142
2015-06-04 16:00:00,7.6,772.5,773.4,86.0,9.0,6.0,8.0,5.4,27.2,513.0800000000003,0.05301317533328133
2015-06-04 17:00:00,7.6,772.7,773.6,89.0,9.0,7.0,9.0,5.9,25.6,513.0800000000003,0.04989475325485302
2015-06-04 18:00:00,7.6,772.9,773.8,89.0,9.0,7.0,8.0,5.8,28.05,513.0800000000003,0.05466983706244637
2015-06-04 19:00:00,7.4,773.2,774.1,88.0,9.0,6.0,8.0,5.6,27.26,513.0800000000003,0.053130116161222395
2015-06-04 20:00:00,7.5,773.6,774.4,90.0,9.0,6.0,9.0,6.0,34.71,513.0800000000003,0.06765026896390423
2015-06-04 21:00:00,7.3,774.2,775.1,92.0,7.0,5.0,7.0,6.1,56.53,513.0800000000003,0.11017775005847036
2015-06-04 22:00:00,7.2,774.7,775.6,93.0,7.0,4.0,6.0,6.2,84.61,513.0800000000003,0.16490605753488727
2015-06-04 23:00:00,7.0,775.1,776.0,95.0,9.0,3.0,7.0,6.2,115.58,513.0800000000003,0.2252670148904653
2015-06-05 00:00:00,12.7,754.3,755.2,68.0,15.0,10.0,14.0,6.9,123.17,513.0800000000003,0.24006002962500964
2015-06-05 01:00:00,12.0,754.4,755.2,69.0,11.0,7.0,13.0,6.5,105.62,513.0800000000003,0.20585483745224906
2015-06-05 02:00:00,11.9,754.3,755.2,70.0,11.0,7.0,14.0,6.5,105.81,513.0800000000003,0.20622515007406242
2015-06-05 03:00:00,11.6,754.3,755.1,73.0,11.0,8.0,12.0,6.8,120.16,513.0800000000003,0.23419349808996634
2015-06-05 04:00:00,11.2,754.0,754.9,74.0,11.0,9.0,12.0,6.6,108.1,513.0800000000003,0.21068839167381292
2015-06-05 05:00:00,10.9,753.8,754.7,75.0,11.0,9.0,13.0,6.6,117.3,513.0800000000003,0.22861931862477575
2015-06-05 06:00:00,10.6,754.0,754.8,77.0,11.0,9.0,14.0,6.6,132.57,513.0800000000003,0.2583807593357759
2015-06-05 07:00:00,10.1,754.0,754.8,79.0,11.0,9.0,13.0,6.6,124.38,513.0800000000003,0.24241833632182103
2015-06-05 08:00:00,10.3,754.3,755.1,81.0,11.0,10.0,14.0,7.1,84.0,513.0800000000003,0.16371715911748647
2015-06-05 09:00:00,10.8,754.4,755.2,78.0,11.0,10.0,15.0,7.0,19.22,513.0800000000003,0.03746004521712012
2015-06-05 10:00:00,11.8,754.1,754.9,73.0,11.0,12.0,17.0,7.1,4.66,513.0800000000003,0.009082404303422463
2015-06-05 11:00:00,12.8,754.3,755.2,66.0,15.0,12.0,18.0,6.6,5.92,513.0800000000003,0.01153816169018476
2015-06-05 12:00:00,9.6,754.9,755.8,86.0,13.0,10.0,22.0,7.3,10.58,513.0800000000003,0.020620565993607225
2015-06-05 13:00:00,12.3,754.6,755.4,74.0,15.0,13.0,21.0,7.7,22.63,513.0800000000003,0.04410618227177046
2015-06-05 14:00:00,14.2,754.2,755.0,58.0,15.0,13.0,22.0,6.1,34.59,513.0800000000003,0.06741638730802212
2015-06-05 15:00:00,13.2,754.7,755.5,71.0,13.0,14.0,22.0,8.0,65.16,513.0800000000003,0.12699773914399307
2015-06-05 16:00:00,14.4,754.8,755.6,54.0,13.0,15.0,23.0,5.1,86.1,513.0800000000003,0.1678100880954236
2015-06-05 17:00:00,14.2,755.0,755.8,57.0,13.0,13.0,23.0,5.7,110.2,513.0800000000003,0.2147813206517501
2015-06-05 18:00:00,13.9,755.2,756.1,58.0,13.0,12.0,21.0,5.6,109.01,513.0800000000003,0.21246199423091905
2015-06-05 19:00:00,13.9,755.8,756.6,57.0,13.0,12.0,22.0,5.5,98.69,513.0800000000003,0.19234817182505642
2015-06-05 20:00:00,13.4,756.2,757.0,60.0,13.0,11.0,23.0,5.7,81.28,513.0800000000003,0.15841584158415833
2015-06-05 21:00:00,12.4,756.7,757.6,63.0,13.0,11.0,21.0,5.6,37.88,513.0800000000003,0.07382864270679033
2015-06-05 22:00:00,11.5,757.2,758.0,70.0,13.0,10.0,18.0,6.1,53.47,513.0800000000003,0.1042137678334762
2015-06-05 23:00:00,10.9,757.8,758.7,74.0,15.0,9.0,21.0,6.4,44.71,513.0800000000003,0.08714040695408119
2015-06-06 00:00:00,16.4,762.5,763.4,80.0,13.0,6.0,10.0,12.9,83.2,513.0800000000003,0.1621579480782723
2015-06-06 01:00:00,15.6,762.7,763.6,84.0,13.0,5.0,8.0,12.9,71.71,513.0800000000003,0.13976377952755897
2015-06-06 02:00:00,14.6,762.7,763.5,86.0,5.0,7.0,12.0,12.3,65.99,513.0800000000003,0.12861542059717776
2015-06-06 03:00:00,14.6,763.3,764.2,91.0,5.0,7.0,12.0,13.1,72.9,513.0800000000003,0.14208310594839005
2015-06-06 04:00:00,14.2,763.9,764.7,90.0,3.0,6.0,10.0,12.6,85.89,513.0800000000003,0.1674007951976299
2015-06-06 05:00:00,13.8,764.5,765.4,73.0,3.0,7.0,14.0,9.0,104.39,513.0800000000003,0.2034575504794573
2015-06-06 06:00:00,13.1,765.1,766.0,72.0,3.0,7.0,13.0,8.2,102.46,513.0800000000003,0.1996959538473531
2015-06-06 07:00:00,13.0,766.0,766.8,70.0,3.0,6.0,13.0,7.7,81.95,513.0800000000003,0.1597216808295002
2015-06-06 08:00:00,13.0,766.6,767.5,70.0,3.0,5.0,14.0,7.7,60.59,513.0800000000003,0.11809074608248221
2015-06-06 09:00:00,13.5,767.3,768.1,67.0,3.0,6.0,11.0,7.4,50.28,513.0800000000003,0.09799641381460976
2015-06-06 10:00:00,14.1,767.7,768.5,66.0,3.0,6.0,11.0,7.8,42.57,513.0800000000003,0.08296951742418332
2015-06-06 11:00:00,14.6,768.1,769.0,60.0,3.0,6.0,11.0,6.8,38.48,513.0800000000003,0.07499805098620094
2015-06-06 12:00:00,14.5,768.5,769.4,61.0,5.0,6.0,8.0,7.1,42.8,513.0800000000003,0.08341779059795738
2015-06-06 13:00:00,15.1,768.8,769.7,57.0,5.0,5.0,8.0,6.6,46.36,513.0800000000003,0.09035627972246038
2015-06-06 14:00:00,16.2,768.7,769.6,52.0,3.0,5.0,11.0,6.3,49.81,513.0800000000003,0.09708037732907145
2015-06-06 15:00:00,16.4,768.9,769.8,53.0,3.0,5.0,8.0,6.7,51.54,513.0800000000003,0.10045217120137205
2015-06-06 16:00:00,16.2,769.1,769.9,53.0,3.0,6.0,9.0,6.5,51.13,513.0800000000003,0.0996530755437748
2015-06-06 17:00:00,17.0,769.0,769.9,52.0,3.0,8.0,11.0,7.1,51.23,513.0800000000003,0.09984797692367656
2015-06-06 18:00:00,16.9,769.0,769.8,57.0,3.0,7.0,11.0,8.3,56.11,513.0800000000003,0.10935916426288292
2015-06-06 19:00:00,16.4,769.0,769.9,58.0,3.0,7.0,11.0,8.0,60.43,513.0800000000003,0.11777890387463937
2015-06-06 20:00:00,16.2,769.0,769.9,61.0,3.0,6.0,11.0,8.6,65.08,513.0800000000003,0.12684181804007166
2015-06-06 21:00:00,15.4,769.1,770.0,58.0,5.0,7.0,11.0,7.2,57.73,513.0800000000003,0.11251656661729159
2015-06-06 22:00:00,14.6,769.6,770.5,66.0,5.0,8.0,12.0,8.2,53.43,513.0800000000003,0.1041358072815155
2015-06-06 23:00:00,14.1,769.9,770.8,65.0,13.0,5.0,12.0,7.6,42.05,513.0800000000003,0.0819560302486941
2015-06-07 00:00:00,15.5,763.0,763.9,82.0,15.0,5.0,8.0,12.5,61.39,513.0800000000003,0.11964995712169636
2015-06-07 01:00:00,15.1,763.6,764.4,86.0,15.0,5.0,8.0,12.7,83.92,513.0800000000003,0.16356123801356506
2015-06-07 02:00:00,14.9,763.9,764.7,85.0,15.0,5.0,12.0,12.3,69.11,513.0800000000003,0.13469634365011296
2015-06-07 03:00:00,14.3,764.0,764.9,89.0,15.0,6.0,8.0,12.5,46.68,513.0800000000003,0.09097996413814605
2015-06-07 04:00:00,14.4,764.2,765.0,91.0,15.0,4.0,7.0,13.0,36.45,513.0800000000003,0.07104155297419502
2015-06-07 05:00:00,13.6,764.2,765.1,93.0,15.0,5.0,8.0,12.4,45.54,513.0800000000003,0.08875808840726587
2015-06-07 06:00:00,13.3,764.6,765.4,94.0,15.0,6.0,7.0,12.3,43.25,513.0800000000003,0.08429484680751535
2015-06-07 07:00:00,13.8,764.7,765.5,94.0,15.0,5.0,8.0,12.9,30.44,513.0800000000003,0.05932798004209867
2015-06-07 08:00:00,14.7,765.1,765.9,94.0,15.0,5.0,8.0,13.7,15.4,513.0800000000003,0.03001481250487252
2015-06-07 09:00:00,15.5,765.3,766.2,93.0,15.0,5.0,7.0,14.4,11.6,513.0800000000003,0.022608560068605274
2015-06-07 10:00:00,16.8,765.4,766.3,90.0,13.0,5.0,9.0,15.1,6.96,513.0800000000003,0.013565136041163165
2015-06-07 11:00:00,17.7,765.4,766.2,79.0,15.0,6.0,9.0,14.0,6.71,513.0800000000003,0.01307788259140874
2015-06-07 12:00:00,19.3,765.2,766.0,69.0,3.0,5.0,7.0,13.5,16.64,513.0800000000003,0.03243158961565446
2015-06-07 13:00:00,19.8,765.0,765.8,65.0,3.0,5.0,8.0,13.1,32.35,513.0800000000003,0.06305059639822247
2015-06-07 14:00:00,20.7,764.8,765.7,65.0,3.0,5.0,9.0,13.8,52.02,513.0800000000003,0.10138769782490055
2015-06-07 15:00:00,20.2,764.8,765.6,68.0,3.0,5.0,8.0,14.0,69.16,513.0800000000003,0.13479379434006386
2015-06-07 16:00:00,20.6,764.6,765.4,66.0,4.0,5.0,7.0,14.0,82.48,513.0800000000003,0.16075465814297957
2015-06-07 17:00:00,20.3,764.2,765.0,61.0,3.0,4.0,8.0,12.4,88.36,513.0800000000003,0.1722148592812036
2015-06-07 18:00:00,20.2,763.7,764.5,59.0,4.0,3.0,6.0,11.9,104.44,513.0800000000003,0.20355500116940817
2015-06-07 19:00:00,20.3,763.3,764.2,57.0,8.0,4.0,6.0,11.5,126.4,513.0800000000003,0.2463553441958368
2015-06-07 20:00:00,19.6,762.7,763.6,60.0,10.0,2.0,8.0,11.6,149.79,513.0800000000003,0.29194277695486065
2015-06-07 21:00:00,19.4,762.4,763.3,60.0,6.0,2.0,3.0,11.5,134.94,513.0800000000003,0.2629999220394479
2015-06-07 22:00:00,18.9,762.1,763.0,62.0,9.0,2.0,3.0,11.4,129.03,513.0800000000003,0.25148125048725334
2015-06-07 23:00:00,18.7,762.1,763.0,65.0,9.0,2.0,3.0,12.0,125.81,513.0800000000003,0.24520542605441634
2015-06-08 00:00:00,20.8,758.1,758.9,68.0,5.0,6.0,10.0,14.7,126.83,513.0800000000003,0.2471934201294144
2015-06-08 01:00:00,19.4,758.2,759.1,74.0,3.0,4.0,11.0,14.6,120.59,513.0800000000003,0.23503157402354397
2015-06-08 02:00:00,18.9,758.1,758.9,75.0,3.0,2.0,11.0,14.4,105.21,513.0800000000003,0.20505574179465177
2015-06-08 03:00:00,18.8,758.0,758.8,79.0,3.0,1.0,2.0,15.1,103.23,513.0800000000003,0.20119669447259678
2015-06-08 04:00:00,18.0,757.9,758.7,84.0,14.0,2.0,2.0,15.3,109.65,513.0800000000003,0.21370936306229038
2015-06-08 05:00:00,17.6,757.7,758.5,87.0,12.0,2.0,2.0,15.4,105.17,513.0800000000003,0.2049777812426911
2015-06-08 06:00:00,17.0,757.9,758.8,88.0,12.0,2.0,3.0,14.9,95.3,513.0800000000003,0.18574101504638643
2015-06-08 07:00:00,17.3,757.9,758.8,86.0,15.0,2.0,3.0,14.9,87.74,513.0800000000003,0.17100647072581263
2015-06-08 08:00:00,17.0,758.5,759.4,82.0,15.0,3.0,4.0,13.9,81.15,513.0800000000003,0.15816246979028603
2015-06-08 09:00:00,18.1,758.5,759.4,78.0,11.0,4.0,6.0,14.2,116.77,513.0800000000003,0.22758634131129635
2015-06-08 10:00:00,20.1,758.8,759.6,66.0,15.0,4.0,8.0,13.6,141.07,513.0800000000003,0.27494737662742635
2015-06-08 11:00:00,20.6,759.5,760.4,67.0,5.0,7.0,10.0,14.2,152.56,513.0800000000003,0.2973415451781397
2015-06-08 12:00:00,20.7,759.7,760.6,73.0,3.0,7.0,11.0,15.6,161.55,513.0800000000003,0.3148631792313088
2015-06-08 13:00:00,21.1,760.0,760.9,73.0,3.0,8.0,10.0,16.1,181.69,513.0800000000003,0.3541163171435252
2015-06-08 14:00:00,21.3,760.1,760.9,70.0,3.0,7.0,11.0,15.6,175.4,513.0800000000003,0.3418570203477039
2015-06-08 15:00:00,21.7,760.4,761.2,69.0,3.0,7.0,11.0,15.8,190.18,513.0800000000003,0.37066344429718545
2015-06-08 16:00:00,21.2,760.7,761.5,71.0,3.0,6.0,11.0,15.7,214.27,513.0800000000003,0.4176151867155217
2015-06-08 17:00:00,20.8,760.8,761.6,71.0,3.0,7.0,12.0,15.4,233.48,513.0800000000003,0.45505574179465164
2015-06-08 18:00:00,20.0,760.9,761.8,72.0,3.0,7.0,11.0,14.7,263.91,513.0800000000003,0.5143642316987602
2015-06-08 19:00:00,19.9,761.0,761.8,72.0,3.0,6.0,10.0,14.6,292.76,513.0800000000003,0.5705932798004206
2015-06-08 20:00:00,19.3,761.0,761.8,72.0,3.0,6.0,12.0,14.2,291.62,513.0800000000003,0.5683714040695406
2015-06-08 21:00:00,18.8,761.0,761.8,73.0,3.0,5.0,8.0,13.8,246.52,513.0800000000003,0.48047088173384245
2015-06-08 22:00:00,18.3,761.3,762.2,74.0,3.0,5.0,8.0,13.5,230.07,513.0800000000003,0.4484096047400013
2015-06-08 23:00:00,18.4,761.5,762.4,74.0,5.0,7.0,9.0,13.6,201.17,513.0800000000003,0.3920831059483899
2015-06-09 00:00:00,14.6,765.8,766.6,65.0,10.0,12.0,16.0,8.1,206.85,513.0800000000003,0.4031535043268104
2015-06-09 01:00:00,14.5,766.0,766.9,68.0,10.0,11.0,16.0,8.6,187.33,513.0800000000003,0.365108754969985
2015-06-09 02:00:00,14.3,766.1,766.9,66.0,10.0,10.0,17.0,7.9,180.48,513.0800000000003,0.35175801044671373
2015-06-09 03:00:00,14.4,766.0,766.9,61.0,10.0,11.0,15.0,7.0,173.14,513.0800000000003,0.33745224916192385
2015-06-09 04:00:00,14.2,766.3,767.2,67.0,10.0,10.0,16.0,8.1,176.54,513.0800000000003,0.34407889607858405
2015-06-09 05:00:00,14.3,766.4,767.2,65.0,10.0,11.0,16.0,7.7,172.89,513.0800000000003,0.3369649957121694
2015-06-09 06:00:00,14.4,766.6,767.5,61.0,10.0,9.0,14.0,6.9,160.19,513.0800000000003,0.3122125204646447
2015-06-09 07:00:00,14.2,766.7,767.6,62.0,8.0,11.0,17.0,7.0,150.49,513.0800000000003,0.2933070866141731
2015-06-09 08:00:00,14.2,767.3,768.2,63.0,10.0,9.0,17.0,7.1,167.11,513.0800000000003,0.32569969595384723
2015-06-09 09:00:00,14.7,767.6,768.5,59.0,10.0,11.0,15.0,6.7,216.59,513.0800000000003,0.4221368987292428
2015-06-09 10:00:00,13.6,768.1,768.9,72.0,10.0,12.0,15.0,8.5,208.3,513.0800000000003,0.4059795743353861
2015-06-09 11:00:00,13.9,768.3,769.2,73.0,8.0,11.0,15.0,9.0,222.52,513.0800000000003,0.43369455055741774
2015-06-09 12:00:00,15.9,768.7,769.6,64.0,8.0,9.0,15.0,9.1,217.65,513.0800000000003,0.42420285335620156
2015-06-09 13:00:00,14.8,769.2,770.0,70.0,8.0,8.0,14.0,9.3,220.29,513.0800000000003,0.42934824978560826
2015-06-09 14:00:00,15.7,769.3,770.2,66.0,8.0,7.0,15.0,9.4,202.96,513.0800000000003,0.3955718406486316
2015-06-09 15:00:00,15.2,769.4,770.3,66.0,8.0,8.0,10.0,8.8,194.77,513.0800000000003,0.37960941763467665
2015-06-09 16:00:00,15.2,769.5,770.4,67.0,8.0,8.0,11.0,9.0,159.63,513.0800000000003,0.3111210727371948
2015-06-09 17:00:00,15.1,769.7,770.5,69.0,8.0,8.0,11.0,9.3,180.0,513.0800000000003,0.35082248382318526
2015-06-09 18:00:00,14.7,769.8,770.6,71.0,8.0,7.0,12.0,9.5,199.16,513.0800000000003,0.38816558821236435
2015-06-09 19:00:00,14.5,769.9,770.8,71.0,8.0,7.0,11.0,9.2,219.65,513.0800000000003,0.42810088095423693
2015-06-09 20:00:00,14.9,769.8,770.7,70.0,8.0,6.0,12.0,9.5,219.3,513.0800000000003,0.42741872612458076
2015-06-09 21:00:00,15.2,769.9,770.8,69.0,8.0,7.0,9.0,9.4,174.71,513.0800000000003,0.3405122008263817
2015-06-09 22:00:00,14.7,770.2,771.1,68.0,8.0,6.0,8.0,8.8,194.21,513.0800000000003,0.37851796990722675
2015-06-09 23:00:00,14.5,770.2,771.1,69.0,4.0,4.0,9.0,8.9,199.75,513.0800000000003,0.38931550635378476
2015-06-10 00:00:00,14.8,752.5,753.3,94.0,2.0,3.0,5.0,13.9,206.17,513.0800000000003,0.4018281749434784
2015-06-10 01:00:00,14.7,752.0,752.8,95.0,0.0,2.0,3.0,13.9,194.96,513.0800000000003,0.37997973025649
2015-06-10 02:00:00,14.6,751.6,752.5,96.0,0.0,2.0,6.0,13.9,194.04,513.0800000000003,0.3781866375613937
2015-06-10 03:00:00,14.4,751.4,752.3,96.0,0.0,2.0,4.0,13.8,178.7,513.0800000000003,0.3482887658844623
2015-06-10 04:00:00,14.4,751.3,752.1,96.0,14.0,3.0,3.0,13.8,159.93,513.0800000000003,0.31170577687690015
2015-06-10 05:00:00,14.3,750.9,751.7,97.0,14.0,3.0,4.0,13.8,157.22,513.0800000000003,0.30642394948156215
2015-06-10 06:00:00,14.4,750.7,751.6,97.0,12.0,2.0,3.0,13.9,142.67,513.0800000000003,0.2780657987058547
2015-06-10 07:00:00,14.3,750.3,751.1,97.0,12.0,3.0,4.0,13.9,96.54,513.0800000000003,0.18815779215716838
2015-06-10 08:00:00,14.6,750.0,750.8,97.0,12.0,4.0,6.0,14.2,64.5,513.0800000000003,0.1257113900366414
2015-06-10 09:00:00,14.8,750.0,750.9,97.0,11.0,5.0,7.0,14.4,63.11,513.0800000000003,0.1230022608560068
2015-06-10 10:00:00,15.3,749.9,750.7,97.0,11.0,6.0,7.0,14.9,60.85,513.0800000000003,0.1185974896702268
2015-06-10 11:00:00,15.6,750.0,750.8,97.0,11.0,6.0,7.0,15.1,116.62,513.0800000000003,0.22729398924144373
2015-06-10 12:00:00,15.6,749.8,750.6,97.0,14.0,7.0,10.0,15.1,166.95,513.0800000000003,0.3253878537460043
2015-06-10 13:00:00,15.8,748.9,749.7,97.0,12.0,7.0,9.0,15.4,164.1,513.0800000000003,0.3198331644188039
2015-06-10 14:00:00,16.3,748.3,749.2,97.0,12.0,9.0,12.0,15.8,149.73,513.0800000000003,0.2918258361269196
2015-06-10 15:00:00,17.5,748.4,749.2,96.0,14.0,7.0,12.0,16.9,163.17,513.0800000000003,0.31802058158571744
2015-06-10 16:00:00,18.0,748.4,749.2,95.0,14.0,5.0,9.0,17.1,163.56,513.0800000000003,0.31878069696733435
2015-06-10 17:00:00,18.8,747.9,748.7,92.0,14.0,7.0,12.0,17.4,164.89,513.0800000000003,0.3213728853200279
2015-06-10 18:00:00,18.9,747.8,748.6,86.0,14.0,6.0,8.0,16.4,172.45,513.0800000000003,0.33610742964060164
2015-06-10 19:00:00,18.3,748.2,749.0,81.0,11.0,6.0,9.0,14.9,177.4,513.0800000000003,0.3457550479457393
2015-06-10 20:00:00,18.0,748.7,749.5,75.0,11.0,6.0,12.0,13.5,152.66,513.0800000000003,0.29753644655804146
2015-06-10 21:00:00,17.5,749.1,749.9,77.0,11.0,6.0,9.0,13.3,132.81,513.0800000000003,0.2588485226475402
2015-06-10 22:00:00,16.7,749.4,750.2,79.0,11.0,5.0,8.0,13.1,131.09,513.0800000000003,0.25549621891322977
2015-06-10 23:00:00,16.5,749.5,750.4,81.0,11.0,5.0,11.0,13.2,149.4,513.0800000000003,0.2911826615732438
